file,n,ok_MSL,ok_ANNMAX,overall_ok,notes
lerwick-293-gbr-uhslc_fd_annual.csv,50,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
lerwick-293a-gbr-uhslc_rq_annual.csv,51,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
lerwick-ler-gbr-bodc_annual.csv,49,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
lowestoft-low-gbr-bodc_annual.csv,58,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
maizuru-hd24-jpn-jodc_jcg_annual.csv,58,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
maizuru-ma55-jpn-jodc_jma_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
makurazaki-ma43-jpn-jodc_jma_annual.csv,55,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
malakal-007-plw-uhslc_fd_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
maloy-may-nor-nhs_annual.csv,70,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
maloytg-mal-nor-cmems_annual.csv,73,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
marviken-2076-swe-smhi_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
marviken-mar-swe-cmems_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
matsuyama-ma34-jpn-jodc_jma_annual.csv,62,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
melbourne_williamstown-60780-aus-bom_annual.csv,56,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
mera-352-jpn-uhslc_fd_annual.csv,57,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
mera-352a-jpn-uhslc_rq_annual.csv,88,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
mera-ma14-jpn-jodc_jma_annual.csv,54,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
midway-050-usa-uhslc_fd_annual.csv,70,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
midway-050a-usa-uhslc_rq_annual.csv,66,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
mikuni-gs12-jpn-jodc_giaj_annual.csv,54,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
miyakejima-357a-jpn-uhslc_rq_aligned_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
miyakejima-hd10-jpn-jodc_jcg_aligned_annual.csv,60,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
miyako-ma09-jpn-jodc_jma_annual.csv,51,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
montauk-8510560-usa-noaa_annual.csv,63,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
montauk_ny-279a-usa-uhslc_rq_annual.csv,60,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
nagoya-ma22-jpn-jodc_jma_annual.csv,62,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
naha-355-jpn-uhslc_fd_annual.csv,58,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
naha-355a-jpn-uhslc_rq_annual.csv,56,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
naha-ma44-jpn-jodc_jma_annual.csv,57,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
nantucket_island-8449130-usa-noaa_annual.csv,58,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
nantucket_ma-743a-usa-uhslc_rq_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
naples-8725110-usa-noaa_annual.csv,55,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
naze-359-jpn-uhslc_fd_annual.csv,61,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
naze-359a-jpn-uhslc_rq_annual.csv,54,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
naze-hd22-jpn-jodc_jcg_aligned_annual.csv,61,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
new_london-8461490-usa-noaa_annual.csv,81,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
new_london_ct-744a-usa-uhslc_rq_annual.csv,77,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
new_westminster_bc-7654-can-meds_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
newcastle-60310-aus-bom_annual.csv,57,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
newlyn-new-gbr-bodc_annual.csv,66,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
newlyn_cornwall-294-gbr-uhslc_fd_annual.csv,94,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
newlyn_cornwall-294a-gbr-uhslc_rq_annual.csv,97,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
newport_ri-253-usa-uhslc_fd_annual.csv,83,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
newport_ri-253a-usa-uhslc_rq_annual.csv,79,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
nezugaseki-gs07-jpn-jodc_giaj_aligned_annual.csv,58,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
nishinoomote-hd21-jpn-jodc_jcg_annual.csv,58,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
north_sydney-612-can-meds_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
odomari-hd20-jpn-jodc_jcg_annual.csv,59,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
oita-hd16-jpn-jodc_jcg_aligned_annual.csv,57,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
okada-ma17-jpn-jodc_jma_annual.csv,59,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
olands_norra_udde-2083-swe-smhi_annual.csv,60,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
olandsnorraudde-ola-swe-cmems_annual.csv,60,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
omaezaki-ma20-jpn-jodc_jma_annual.csv,60,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
onisaki-gs09-jpn-jodc_giaj_annual.csv,56,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
osaka-ma30-jpn-jodc_jma_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
oscarsborg-osc-nor-nhs_annual.csv,55,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
oscarsborgtg-osc-nor-cmems_annual.csv,56,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
oskarshamn-2085-swe-smhi_annual.csv,63,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
oskarshamn-osk-swe-cmems_annual.csv,63,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
oslo-osl-nor-nhs_annual.csv,95,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
oslotg-osl-nor-cmems_annual.csv,95,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
oulu-oul-fin-cmems_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
oulu_toppila-134248-fin-fmi_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
owase-ma24-jpn-jodc_jma_annual.csv,56,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
pietarsaari-pie-fin-cmems_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
pietarsaari_leppaluoto-134250-fin-fmi_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
point_lonsdale-60730-aus-bom_annual.csv,59,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
pori-por-fin-cmems_annual.csv,51,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
pori_mantyluoto_kallo-134266-fin-fmi_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
port_adelaide_outer_harbor-61600-aus-bom_annual.csv,80,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
port_hardy_bc-8408-can-meds_annual.csv,59,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
port_lincoln-61900-aus-bom_annual.csv,56,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
portland_me-252a-usa-uhslc_rq_annual.csv,102,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
portpatrick-por-gbr-bodc_annual.csv,41,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
raahe-raa-fin-cmems_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
raahe_lapaluoto-100540-fin-fmi_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
ratan-2056-swe-smhi_annual.csv,133,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
ratan-rat-swe-cmems_annual.csv,133,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
rauma-rau-fin-cmems_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
rauma_ulko_petajas-134224-fin-fmi_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
rikitea-016-fra-uhslc_fd_annual.csv,48,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
ringhals-2105-swe-smhi_annual.csv,54,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
ringhals-rin-swe-cmems_annual.csv,50,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
riviere_au_renard-2330-can-meds_annual.csv,46,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
rorvik-803-nor-uhslc_fd_annual.csv,53,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
rorvik-rvk-nor-nhs_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
rorviktg-ror-nor-cmems_annual.csv,54,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
saigo-ma54-jpn-jodc_jma_annual.csv,60,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
saint_francois_io-3100-can-meds_annual.csv,57,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
saint_joseph_de_la_rive-3057-can-meds_annual.csv,44,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
sakai-ma53-jpn-jodc_jma_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
san_francisco-9414290-usa-noaa_annual.csv,122,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
san_francisco_ca-551a-usa-uhslc_rq_annual.csv,123,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
sand_island-1619910-usa-noaa_annual.csv,63,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
seattle-9447130-usa-noaa_annual.csv,126,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
seward_ak-560-usa-uhslc_fd_annual.csv,49,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
sewells_point-8638610-usa-noaa_annual.csv,95,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
shimizuminato-ma19-jpn-jodc_jma_annual.csv,58,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
shirahama-ma27-jpn-jodc_jma_annual.csv,55,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
smogen-2111-swe-smhi_annual.csv,114,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
smogen-smo-swe-cmems_annual.csv,114,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
spikarna-2061-swe-smhi_annual.csv,56,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
spikarna-spi-swe-cmems_annual.csv,56,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
st_petersburg_fl-759a-usa-uhslc_rq_annual.csv,70,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
stavanger-svg-nor-nhs_annual.csv,88,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
stavangertg-sta-nor-cmems_annual.csv,89,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
stockholm-2069-swe-smhi_annual.csv,136,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
stockholm-826-swe-uhslc_fd_aligned_annual.csv,133,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
stockholm-826a-swe-uhslc_rq_annual.csv,123,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
stockholm-sto-swe-cmems_annual.csv,136,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
sumoto-ma32-jpn-jodc_jma_annual.csv,57,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
tajiri-gs10-jpn-jodc_giaj_annual.csv,57,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
takamatsu-ma35-jpn-jodc_jma_annual.csv,52,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
tannowa-ma29-jpn-jodc_jma_annual.csv,53,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
taranaki-076a-nzl-uhslc_rq_annual.csv,43,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
terneuzen-ternzn-nld-rws_hist_annual.csv,47,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
thevenard-62000-aus-bom_annual.csv,54,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
toba-ma23-jpn-jodc_jma_annual.csv,56,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
tokuyama-hd15-jpn-jodc_jcg_annual.csv,74,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
tokyo-ma15-jpn-jodc_jma_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
tosashimizu-ma39-jpn-jodc_jma_annual.csv,62,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
toyama-349-jpn-uhslc_fd_annual.csv,58,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
toyama-349a-jpn-uhslc_rq_annual.csv,56,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
toyama-ma56-jpn-jodc_jma_annual.csv,56,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
travemunde-tra-deu-bfg_annual.csv,74,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
tregde-804-nor-uhslc_fd_annual.csv,87,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
tregde-804a-nor-uhslc_rq_annual.csv,80,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
tregde-trg-nor-nhs_annual.csv,87,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
tregdetg-tre-nor-cmems_annual.csv,89,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
tromso-tos-nor-nhs_annual.csv,68,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
tromsoetg-tro-nor-cmems_annual.csv,72,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
tumaco-303a-col-uhslc_rq_annual.csv,45,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
turku-tur-fin-cmems_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
uno-ma33-jpn-jodc_jma_annual.csv,55,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
uwajima-ma40-jpn-jodc_jma_annual.csv,56,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
vaasa-vaa-fin-cmems_annual.csv,53,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
vaasa_vaskiluoto-134223-fin-fmi_annual.csv,54,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
varberg-2104-swe-smhi_annual.csv,83,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
varberg1-var-swe-cmems_annual.csv,83,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
victor_harbor-61490-aus-bom_annual.csv,51,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
victoria_bc-543a-can-uhslc_rq_annual.csv,108,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
vigo-vigo-esp-ieo_annual.csv,69,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
visby-2080-swe-smhi_annual.csv,65,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
visby-vis-swe-cmems_annual.csv,65,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
vlieland_haven-vlielhvn-nld-rws_hist_annual.csv,47,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
wajima-gs03-jpn-jodc_giaj_annual.csv,86,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
wakkanai-360-jpn-uhslc_fd_annual.csv,57,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
wakkanai-360a-jpn-uhslc_rq_annual.csv,66,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
wakkanai-ma01-jpn-jodc_jma_annual.csv,56,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
west_terschelling-westtslg-nld-rws_hist_annual.csv,47,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
wick-wic-gbr-bodc_annual.csv,46,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
willets_point-8516990-usa-noaa_annual.csv,60,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
woods_hole_ma-742a-usa-uhslc_rq_annual.csv,53,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
yokosuka-hd08-jpn-jodc_jcg_annual.csv,62,True,True,True,"MSL:gappy_years,no_level_shift_detected | ANNMAX:gappy_years,no_level_shift_detected"
ystad-2093-swe-smhi_annual.csv,99,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
ystad-yst-swe-cmems_annual.csv,99,True,True,True,MSL:no_level_shift_detected | ANNMAX:no_level_shift_detected
